268.0,272.0,32.7
272.0,276.0,32.7
276.0,280.0,32.7
280.0,284.0,32.7
284.0,288.0,32.7
288.0,292.0,32.7
292.0,296.0,32.7
296.0,300.0,32.7
300.0,304.0,32.7
304.0,308.0,32.7
308.0,312.0,32.7
312.0,316.0,32.7
316.0,320.0,32.7
320.0,324.0,32.7
324.0,328.0,32.7
328.0,332.0,32.7
332.0,336.0,32.7
336.0,340.0,32.7
340.0,344.0,32.7
344.0,346.35,32.7
