84.25,84.83,246.94
84.83,86.36,98.0
84.83,85.5,246.94
84.83,85.41,293.66
84.86,85.22,196.0
85.53,85.87,246.94
86.06,86.8,123.47
86.06,86.8,164.81
86.08,86.62,246.94
86.73,87.15,246.94
87.13,87.8,246.94
87.13,87.8,246.94
87.15,87.92,164.81
87.36,87.66,329.63
88.29,88.99,246.94
88.31,89.08,164.81
88.52,88.9,329.63
88.99,89.41,246.94
89.38,90.06,246.94
89.38,90.06,164.81
89.38,90.06,246.94
89.54,89.99,329.63
90.54,91.94,123.47
90.54,91.29,164.81
90.54,91.2,246.94
93.38,93.94,98.0
93.38,93.94,246.94
93.38,93.94,196.0
93.38,93.94,293.66
93.94,94.43,246.94
93.94,94.43,293.66
93.94,94.43,98.0
93.96,94.4,196.0
94.5,95.1,110.0
94.5,95.1,220.0
94.5,95.1,246.94
94.52,94.8,311.13
95.1,95.77,220.0
95.1,95.68,110.0
95.1,95.68,246.94
95.66,96.0,110.0
95.66,96.0,311.13
95.66,96.0,246.94
95.77,96.0,220.0
96.0,96.19,220.0
96.0,96.03,110.0
96.0,96.19,311.13
96.0,96.19,246.94
96.19,96.75,220.0
96.19,96.75,246.94
96.19,96.75,311.13
96.77,97.33,220.0
96.77,97.33,246.94
96.77,97.33,311.13
97.33,97.63,110.0
97.33,97.91,220.0
97.33,97.91,246.94
97.33,97.91,311.13
97.89,98.47,220.0
97.89,98.47,246.94
97.89,98.47,311.13
98.47,99.03,220.0
98.47,99.03,246.94
98.47,99.03,311.13
99.03,99.56,220.0
99.03,99.56,246.94
99.03,99.56,311.13
99.56,100.0,220.0
99.56,100.0,246.94
99.56,100.0,311.13
100.0,100.12,220.0
100.0,100.12,246.94
100.0,100.12,311.13
100.12,100.68,220.0
100.12,100.68,246.94
100.12,100.68,311.13
100.7,101.26,220.0
100.7,101.26,246.94
100.7,101.26,311.13
101.26,101.84,220.0
101.26,101.84,246.94
101.26,101.84,311.13
101.44,101.81,110.0
101.81,102.37,220.0
101.81,102.37,311.13
101.84,103.51,110.0
101.84,102.3,246.94
102.4,102.81,311.13
102.4,102.95,220.0
102.4,102.95,246.94
102.95,103.49,220.0
102.95,103.33,246.94
102.95,103.26,311.13
103.49,104.0,220.0
103.49,104.0,293.66
103.49,104.0,329.63
103.51,103.93,110.0
104.0,104.04,220.0
104.0,104.04,293.66
104.0,104.04,329.63
104.04,104.84,146.83
104.04,104.58,220.0
104.04,104.58,293.66
104.04,104.58,329.63
104.6,105.2,220.0
104.6,105.2,293.66
104.6,105.2,329.63
105.18,105.72,293.66
105.18,105.72,220.0
105.18,105.72,329.63
105.74,106.39,220.0
105.74,106.39,293.66
105.74,106.39,329.63
106.88,107.39,98.0
106.88,107.39,246.94
106.88,107.39,293.66
106.88,107.39,196.0
107.39,107.86,293.66
107.39,107.86,196.0
107.39,107.86,246.94
107.41,108.0,98.0
107.97,108.0,110.0
107.97,108.0,220.0
107.97,108.0,246.94
108.0,108.02,98.0
108.0,108.53,110.0
108.0,108.53,220.0
108.0,108.53,246.94
108.56,109.21,220.0
108.56,109.11,110.0
108.56,109.11,246.94
109.11,109.5,110.0
109.11,109.69,246.94
109.11,109.69,311.13
109.2,109.67,220.0
109.67,110.25,220.0
109.67,110.25,246.94
109.67,110.25,311.13
110.25,110.8,220.0
110.25,110.8,246.94
110.25,110.8,311.13
110.8,111.25,246.94
110.8,111.32,220.0
110.8,111.32,311.13
111.34,111.92,311.13
111.34,111.92,220.0
111.92,112.0,110.0
111.92,112.0,246.94
111.92,112.0,220.0
111.92,112.0,311.13
112.0,112.27,110.0
112.0,112.46,246.94
112.0,112.46,220.0
112.0,112.46,311.13
112.48,112.76,110.0
112.48,113.04,220.0
112.48,113.04,246.94
112.48,113.04,311.13
113.04,113.6,220.0
113.04,113.6,246.94
113.04,113.6,311.13
113.6,114.17,220.0
113.6,114.17,246.94
113.6,114.17,311.13
114.15,114.71,220.0
114.15,114.71,246.94
114.15,114.71,311.13
114.71,115.27,220.0
114.71,115.27,246.94
114.71,115.27,311.13
115.27,115.83,220.0
115.27,115.83,246.94
115.27,115.83,311.13
115.83,116.0,220.0
115.83,116.0,246.94
115.83,116.0,311.13
116.0,116.38,220.0
116.0,116.38,246.94
116.0,116.38,311.13
116.38,116.96,220.0
116.4,116.87,246.94
116.4,116.87,311.13
116.94,117.5,293.66
116.94,117.5,220.0
116.94,117.5,329.63
117.52,118.29,146.83
117.52,118.17,293.66
117.52,118.08,220.0
117.52,118.08,329.63
118.08,118.64,329.63
118.08,118.64,220.0
118.17,118.66,293.66
118.66,119.2,220.0
118.66,119.2,293.66
118.66,119.2,329.63
119.2,119.73,220.0
119.2,119.73,329.63
119.2,119.73,293.66
119.2,119.73,329.63
119.76,120.0,98.0
119.76,120.0,246.94
119.76,120.0,293.66
119.78,120.0,196.0
120.0,120.24,196.0
120.0,120.31,98.0
120.0,120.31,246.94
120.0,120.31,293.66
120.31,120.73,293.66
120.31,120.87,196.0
120.31,120.87,246.94
120.31,120.87,98.0
120.87,121.45,196.0
120.87,121.45,246.94
120.87,121.45,293.66
120.87,121.45,98.0
121.45,121.94,196.0
121.45,121.94,293.66
121.45,121.96,246.94
121.45,121.96,293.66
121.45,121.96,98.0
122.0,123.68,110.0
122.0,122.82,220.0
122.03,122.56,246.94
122.03,122.38,311.13
122.56,123.12,246.94
122.59,122.98,311.13
123.12,123.68,246.94
123.68,124.0,110.0
123.68,124.0,246.94
124.0,124.24,110.0
124.0,124.24,246.94
124.24,124.8,110.0
124.24,124.8,220.0
124.24,124.8,246.94
124.8,125.35,246.94
124.8,125.35,110.0
124.8,125.35,220.0
125.37,125.91,110.0
125.37,125.91,220.0
125.37,125.91,246.94
125.93,126.49,220.0
125.93,126.33,311.13
125.93,126.4,246.94
125.93,126.4,110.0
126.49,127.02,146.83
126.49,127.02,220.0
126.49,127.02,293.66
126.49,127.02,329.63
127.04,127.58,220.0
127.04,127.58,293.66
127.04,127.58,329.63
127.04,127.58,146.83
127.58,128.0,293.66
127.58,128.0,146.83
127.58,128.0,220.0
127.58,128.0,329.63
128.0,128.16,293.66
128.0,128.16,146.83
128.0,128.16,220.0
128.0,128.16,329.63
128.16,128.63,146.83
128.16,128.63,293.66
128.19,128.74,220.0
128.19,128.98,329.63
128.72,129.28,82.41
128.72,129.28,220.0
128.74,129.11,164.81
129.3,129.88,82.41
129.3,129.88,220.0
129.3,129.88,329.63
129.86,130.18,164.81
129.86,130.42,82.41
129.86,130.42,220.0
129.86,130.42,329.63
130.41,130.88,82.41
130.41,130.88,220.0
130.41,130.88,329.63
130.44,130.79,246.94
131.0,131.53,98.0
131.0,131.53,246.94
131.0,131.53,293.66
131.53,132.0,293.66
131.53,132.0,98.0
131.53,132.0,196.0
131.53,132.0,246.94
132.0,132.23,293.66
132.0,132.09,98.0
132.0,132.09,196.0
132.0,132.09,246.94
132.09,132.62,196.0
132.09,132.62,246.94
132.09,132.62,98.0
132.65,133.2,98.0
132.65,133.14,293.66
132.65,133.11,196.0
132.65,133.11,246.94
133.21,134.34,110.0
133.21,133.76,246.94
133.23,133.88,220.0
133.23,133.58,311.13
133.76,134.32,246.94
133.76,134.32,311.13
134.34,135.46,110.0
134.34,134.71,311.13
134.34,134.9,220.0
134.34,134.9,246.94
134.9,135.46,220.0
134.9,135.39,246.94
135.46,135.74,73.42
135.46,136.0,146.83
135.46,136.0,220.0
135.46,136.0,293.66
135.46,136.0,329.63
136.0,136.02,146.83
136.0,136.02,220.0
136.0,136.02,293.66
136.0,136.02,329.63
136.02,136.57,146.83
136.02,136.57,220.0
136.02,136.57,293.66
136.02,136.57,329.63
136.57,137.13,146.83
136.57,137.13,220.0
136.57,137.13,293.66
136.57,137.13,329.63
137.13,137.69,146.83
137.13,137.69,293.66
137.13,137.64,220.0
137.13,137.64,329.63
137.69,138.27,196.0
137.69,138.27,246.94
137.69,138.27,293.66
137.78,138.29,98.0
138.27,138.83,246.94
138.27,138.83,293.66
138.27,138.83,98.0
138.29,138.62,196.0
138.83,139.36,196.0
138.83,139.36,246.94
138.83,139.36,293.66
138.83,139.36,98.0
139.36,139.78,196.0
139.36,139.87,246.94
139.36,139.87,98.0
139.36,139.87,293.66
139.36,139.87,98.0
139.92,140.0,110.0
139.92,140.0,220.0
139.92,140.0,246.94
139.92,140.0,311.13
140.0,140.47,110.0
140.0,140.47,220.0
140.0,140.47,246.94
140.0,140.47,311.13
140.5,140.78,311.13
140.5,141.08,110.0
140.5,141.08,220.0
140.5,141.08,246.94
141.08,141.87,220.0
141.08,141.64,246.94
141.08,141.36,311.13
141.1,142.78,110.0
141.64,142.22,246.94
142.2,142.66,220.0
142.2,142.47,311.13
142.22,142.75,246.94
142.76,143.08,220.0
142.76,143.27,246.94
142.76,143.27,110.0
143.29,143.87,110.0
143.29,143.87,220.0
143.29,143.87,246.94
143.84,144.0,220.0
143.84,144.0,110.0
143.84,144.0,311.13
143.87,144.0,246.94
143.87,144.0,311.13
144.0,144.45,220.0
144.0,144.31,246.94
144.0,144.31,311.13
144.0,144.29,110.0
144.0,144.29,311.13
144.43,146.01,146.83
144.43,146.01,220.0
144.45,145.77,293.66
144.45,145.4,329.63
146.15,147.2,246.94
146.17,147.8,98.0
146.17,146.86,293.66
146.17,146.77,329.63
146.75,147.22,196.0
147.22,147.79,196.0
147.79,148.0,98.0
147.79,148.0,196.0
147.79,148.0,246.94
147.79,148.0,293.66
148.0,148.84,98.0
148.0,148.31,196.0
148.0,148.63,246.94
148.0,148.42,293.66
148.91,149.49,110.0
148.91,149.54,220.0
148.91,149.54,246.94
149.49,149.8,110.0
149.59,150.05,220.0
150.05,151.17,220.0
150.05,151.1,246.94
150.07,150.35,110.0
150.07,150.98,311.13
151.17,151.7,220.0
151.17,151.7,293.66
151.17,151.7,146.83
151.17,151.7,329.63
151.72,152.0,146.83
151.72,152.0,220.0
151.72,152.0,293.66
151.72,152.0,329.63
152.0,152.28,146.83
152.0,152.28,220.0
152.0,152.28,293.66
152.0,152.28,329.63
152.28,152.86,146.83
152.28,152.86,220.0
152.28,152.86,293.66
152.28,152.86,329.63
152.84,153.41,220.0
152.84,153.41,293.66
152.84,153.41,146.83
152.86,153.58,329.63
153.42,153.74,246.94
153.42,153.95,123.47
153.42,153.95,293.66
153.96,154.53,246.94
153.96,154.53,293.66
153.96,154.53,329.63
153.96,154.53,123.47
154.53,155.07,246.94
154.53,155.07,293.66
154.53,155.07,329.63
154.53,155.07,123.47
155.07,155.49,246.94
155.1,155.88,329.63
155.1,155.58,123.47
155.1,155.58,293.66
155.63,156.0,82.41
155.63,156.0,220.0
155.65,156.0,164.81
156.0,156.16,82.41
156.0,156.16,220.0
156.19,156.51,164.81
156.19,156.74,220.0
156.19,156.74,82.41
156.19,156.74,329.63
156.76,157.07,164.81
156.76,157.32,82.41
156.76,157.32,220.0
156.76,157.32,329.63
157.32,157.9,82.41
157.32,157.9,220.0
157.32,157.9,329.63
157.88,158.44,82.41
157.88,158.44,220.0
157.88,158.44,329.63
158.46,159.23,246.94
158.46,159.02,82.41
158.46,159.02,220.0
158.46,159.02,329.63
159.0,159.55,82.41
159.0,159.55,220.0
159.0,159.55,329.63
159.56,160.0,82.41
159.56,160.0,220.0
159.56,160.0,246.94
159.56,160.0,329.63
160.11,160.67,98.0
160.11,160.67,246.94
160.11,160.67,293.66
160.11,160.67,196.0
160.69,161.23,196.0
160.69,161.23,246.94
160.69,161.23,293.66
160.69,161.23,98.0
161.25,161.81,246.94
161.25,161.81,98.0
161.25,161.81,196.0
161.25,161.81,293.66
161.83,162.39,98.0
161.83,162.39,196.0
161.83,162.39,246.94
161.83,162.39,293.66
162.36,162.9,196.0
162.36,162.9,246.94
162.36,162.9,98.0
162.36,162.9,293.66
162.92,163.48,196.0
162.92,163.48,246.94
162.92,163.48,293.66
162.92,163.48,98.0
163.48,164.0,196.0
163.48,164.0,246.94
163.48,164.0,293.66
163.48,164.0,98.0
164.0,164.01,196.0
164.0,164.01,246.94
164.0,164.01,293.66
164.0,164.01,98.0
164.04,164.52,98.0
164.04,164.52,293.66
164.04,164.52,246.94
164.06,164.43,196.0
164.62,165.75,110.0
164.62,165.2,220.0
164.62,165.2,246.94
164.64,165.34,311.13
165.18,165.73,220.0
165.18,165.73,246.94
165.73,166.29,220.0
165.73,166.29,110.0
165.73,166.29,246.94
166.31,167.43,110.0
166.31,166.71,311.13
166.31,166.87,220.0
166.31,166.87,246.94
166.87,167.6,311.13
166.87,167.43,220.0
166.87,167.43,246.94
167.43,167.99,110.0
167.43,167.99,220.0
167.43,167.99,246.94
167.99,168.0,110.0
167.99,168.0,220.0
167.99,168.0,246.94
168.0,168.54,110.0
168.0,168.54,220.0
168.0,168.54,246.94
168.54,169.08,220.0
168.54,169.08,110.0
168.54,168.92,246.94
168.54,168.92,311.13
169.1,169.64,146.83
169.1,169.64,220.0
169.1,169.64,293.66
169.1,169.64,329.63
169.66,170.22,220.0
169.66,170.22,293.66
169.66,170.22,329.63
169.66,170.22,146.83
170.22,170.8,220.0
170.22,170.8,293.66
170.22,170.8,146.83
170.22,170.8,329.63
170.8,171.34,146.83
170.8,171.34,220.0
170.8,171.34,293.66
170.8,171.34,329.63
171.34,171.64,246.94
171.34,171.89,123.47
171.34,171.89,293.66
171.34,171.89,329.63
171.89,172.0,246.94
171.89,172.0,293.66
171.89,172.0,123.47
171.89,172.0,329.63
172.0,172.45,246.94
172.0,172.45,293.66
172.0,172.45,123.47
172.0,172.45,329.63
172.47,173.03,123.47
172.47,173.03,246.94
172.47,173.03,293.66
172.47,173.03,329.63
173.03,173.73,329.63
173.03,173.56,123.47
173.03,173.56,246.94
173.03,173.56,293.66
173.59,174.17,82.41
173.59,174.17,220.0
173.61,173.98,164.81
174.17,174.61,164.81
174.17,174.72,82.41
174.17,174.72,220.0
174.17,174.72,329.63
174.72,175.03,164.81
174.72,175.12,246.94
174.72,175.29,82.41
174.72,175.29,220.0
174.72,175.29,329.63
175.26,175.79,82.41
175.26,175.79,220.0
175.26,175.79,329.63
175.29,175.59,246.94
175.82,176.0,164.81
175.82,176.0,220.0
175.82,176.0,329.63
175.82,176.0,82.41
176.0,176.1,164.81
176.0,176.36,220.0
176.0,176.36,329.63
176.0,176.36,82.41
176.38,176.93,82.41
176.38,176.93,220.0
176.38,176.93,329.63
176.93,177.51,82.41
176.93,177.51,220.0
176.93,177.51,246.94
176.93,177.51,329.63
177.51,178.05,220.0
177.51,177.91,82.41
177.51,177.91,246.94
177.51,177.91,329.63
178.1,178.51,293.66
178.1,178.65,98.0
178.1,178.65,196.0
178.1,178.65,246.94
178.65,179.4,293.66
178.65,179.19,98.0
178.65,179.19,196.0
178.65,179.19,246.94
179.19,179.74,196.0
179.19,179.74,246.94
179.19,179.74,98.0
179.74,180.0,293.66
179.74,180.0,196.0
179.74,180.0,246.94
179.74,180.0,98.0
180.0,180.58,293.66
180.0,180.3,196.0
180.0,180.3,246.94
180.0,180.3,98.0
180.3,180.88,196.0
180.3,180.88,246.94
180.3,180.88,98.0
180.88,181.42,196.0
180.88,181.42,246.94
180.88,181.42,98.0
180.88,181.42,293.66
181.44,181.97,98.0
181.44,181.97,293.66
181.44,181.97,196.0
181.44,181.97,246.94
182.0,182.46,196.0
182.0,182.46,98.0
182.0,182.53,246.94
182.0,182.53,98.0
182.0,182.53,293.66
182.56,183.67,110.0
182.58,182.98,311.13
182.58,183.11,220.0
182.58,183.11,246.94
183.11,183.49,311.13
183.11,183.7,220.0
183.11,183.7,246.94
183.67,184.0,110.0
183.67,184.0,220.0
183.67,184.0,246.94
184.0,184.23,110.0
184.0,184.23,220.0
184.0,184.23,246.94
184.23,184.78,220.0
184.23,184.78,110.0
184.23,184.78,246.94
184.81,185.09,311.13
184.81,185.37,110.0
184.81,185.37,220.0
184.81,185.37,246.94
185.37,185.92,110.0
185.37,185.92,220.0
185.37,185.92,246.94
185.92,186.48,110.0
185.92,186.48,220.0
185.92,186.48,246.94
186.48,187.09,220.0
186.48,187.25,110.0
186.48,187.25,246.94
190.99,192.0,29.14
192.0,192.83,29.14
192.2,193.1,58.27
195.01,195.64,58.27
195.43,195.92,77.78
222.94,224.0,123.47
222.94,223.52,164.81
222.94,223.52,246.94
222.94,223.52,293.66
223.5,224.0,164.81
223.5,224.0,246.94
223.5,224.0,293.66
224.0,225.21,123.47
224.0,224.01,164.81
224.0,224.01,246.94
224.0,224.01,293.66
224.03,225.19,293.66
224.03,225.19,164.81
224.03,225.19,246.94
225.19,225.7,293.66
225.19,225.7,123.47
225.19,225.7,164.81
225.19,225.7,246.94
225.73,226.47,246.94
225.75,226.91,123.47
225.75,226.3,164.81
225.75,226.3,293.66
226.3,226.96,164.81
226.3,226.87,293.66
226.36,226.7,587.33
226.47,226.96,246.94
226.84,227.51,329.63
226.84,227.51,246.94
226.91,227.59,123.47
226.96,228.0,164.81
226.96,227.77,246.94
228.0,228.54,164.81
228.54,229.1,246.94
228.54,229.35,329.63
228.54,229.68,164.81
228.54,229.68,246.94
229.1,229.68,293.66
229.14,229.6,493.88
229.68,230.77,246.94
229.68,230.23,164.81
229.68,230.23,293.66
230.23,230.77,246.94
230.26,231.07,329.63
230.26,230.91,164.81
230.26,230.91,493.88
230.77,231.91,246.94
230.77,231.91,293.66
230.79,231.54,123.47
230.96,231.86,164.81
231.28,231.58,587.33
231.35,231.66,329.63
231.35,231.66,493.88
231.88,232.0,110.0
231.88,232.0,220.0
231.91,232.0,155.56
231.91,232.0,293.66
232.0,232.46,155.56
232.0,232.46,293.66
232.0,233.02,110.0
232.0,233.02,220.0
232.46,233.05,155.56
232.46,233.05,293.66
233.04,233.53,293.66
233.04,233.6,110.0
233.04,233.6,155.56
233.04,233.6,220.0
233.6,234.7,110.0
233.6,234.7,155.56
233.6,234.7,220.0
233.6,234.7,246.94
234.7,235.25,110.0
234.7,235.25,220.0
234.7,235.25,246.94
234.7,235.25,155.56
234.95,235.23,246.94
235.26,236.0,246.94
235.26,236.0,110.0
235.26,236.0,220.0
235.26,236.0,155.56
236.0,236.16,246.94
236.0,236.39,110.0
236.0,236.39,220.0
236.0,236.39,155.56
236.39,237.5,110.0
236.39,236.9,220.0
236.39,236.9,246.94
236.39,236.9,155.56
236.93,237.53,155.56
236.93,237.53,220.0
236.93,237.53,246.94
237.5,238.18,440.0
237.5,238.06,110.0
237.5,238.06,220.0
237.5,238.06,155.56
237.53,238.27,246.94
238.09,239.04,246.94
238.09,239.11,110.0
238.09,239.11,155.56
238.09,239.11,220.0
239.11,239.67,155.56
239.11,239.67,220.0
239.11,239.67,246.94
239.11,239.67,110.0
239.69,240.0,220.0
239.69,240.0,110.0
239.69,240.0,246.94
239.71,240.0,155.56
240.0,240.2,220.0
240.0,240.32,155.56
240.0,240.83,110.0
240.0,240.83,246.94
240.2,240.85,220.0
240.32,240.78,155.56
240.9,243.18,98.0
240.9,242.06,196.0
240.9,241.46,146.83
240.9,241.46,246.94
241.18,241.78,49.0
241.46,242.04,146.83
241.46,242.04,246.94
242.04,243.15,246.94
242.04,243.15,146.83
242.06,242.74,196.0
242.74,243.2,196.0
243.16,244.0,246.94
243.18,244.0,98.0
243.18,244.0,146.83
243.2,243.85,196.0
243.66,244.0,246.94
243.85,244.0,196.0
244.0,244.83,246.94
244.0,244.22,196.0
244.0,244.22,246.94
244.0,244.24,98.0
244.0,244.24,146.83
244.22,244.8,196.0
244.22,244.8,98.0
244.22,244.94,246.94
244.22,244.94,146.83
244.83,247.59,98.0
244.83,247.59,246.94
244.85,245.48,196.0
244.96,245.5,146.83
245.45,245.96,493.88
245.48,246.66,196.0
247.59,248.0,98.0
247.59,248.0,196.0
247.59,248.0,246.94
247.59,248.0,146.83
248.0,248.66,98.0
248.0,248.22,196.0
248.0,248.22,246.94
248.0,248.22,146.83
248.24,248.66,246.94
248.66,249.84,98.0
248.66,249.84,293.66
248.66,249.84,196.0
248.68,249.38,246.94
249.89,250.73,123.47
249.91,250.21,98.0
249.91,250.96,164.81
249.91,250.45,246.94
250.54,250.96,246.94
250.94,252.0,246.94
250.94,252.0,164.81
250.94,252.0,246.94
251.17,252.0,329.63
252.0,252.1,329.63
252.0,252.1,246.94
252.0,252.1,164.81
252.0,252.1,246.94
252.1,252.61,164.81
252.1,252.61,246.94
252.1,253.17,246.94
252.1,253.17,329.63
252.63,253.21,164.81
252.63,253.21,246.94
252.8,253.21,493.88
253.19,254.26,164.81
253.19,254.26,246.94
253.19,254.26,329.63
253.19,254.26,246.94
253.77,254.21,493.88
254.0,254.28,123.47
254.28,255.3,246.94
254.3,255.68,123.47
254.3,255.61,164.81
257.14,257.67,98.0
257.14,257.67,246.94
257.14,257.67,196.0
257.14,257.67,293.66
257.7,258.2,246.94
257.7,258.2,293.66
257.7,258.2,98.0
257.72,258.14,196.0
258.26,258.54,311.13
258.26,258.84,110.0
258.26,258.84,220.0
258.26,258.84,246.94
258.81,259.4,220.0
258.81,259.4,246.94
258.84,259.95,110.0
259.42,259.95,220.0
259.42,259.95,246.94
259.95,260.0,311.13
259.95,260.0,110.0
259.95,260.0,220.0
259.95,260.0,246.94
260.0,260.7,311.13
260.0,260.51,110.0
260.0,260.51,220.0
260.0,260.51,246.94
260.51,261.07,110.0
260.51,261.07,220.0
260.51,261.07,246.94
261.07,261.79,311.13
261.07,261.64,110.0
261.07,261.64,220.0
261.07,261.64,246.94
261.62,262.18,110.0
261.62,262.18,220.0
261.62,262.18,246.94
262.18,262.74,220.0
262.18,262.74,110.0
262.18,262.74,246.94
262.76,263.32,110.0
262.76,263.32,220.0
262.76,263.32,246.94
263.3,263.83,220.0
263.3,263.83,246.94
263.3,263.83,311.13
263.3,263.83,110.0
263.88,264.0,110.0
263.88,264.0,220.0
263.88,264.0,246.94
263.88,264.0,311.13
264.0,264.46,110.0
264.0,264.46,220.0
264.0,264.46,246.94
264.0,264.46,311.13
264.44,264.97,110.0
264.44,264.97,220.0
264.44,264.97,246.94
264.44,264.97,311.13
264.99,265.55,110.0
264.99,265.55,220.0
264.99,265.55,246.94
264.99,265.55,311.13
265.55,266.13,110.0
265.55,266.13,220.0
265.55,266.13,246.94
265.55,266.13,311.13
266.13,266.55,311.13
266.13,266.65,220.0
266.13,266.65,246.94
266.15,267.27,110.0
266.67,267.22,220.0
266.67,267.06,246.94
266.69,266.97,311.13
267.22,267.78,220.0
267.22,267.78,293.66
267.22,267.78,329.63
267.27,267.69,110.0
267.78,268.0,293.66
267.78,268.0,146.83
267.78,268.0,220.0
267.78,268.0,329.63
268.0,268.34,293.66
268.0,268.34,146.83
268.0,268.34,220.0
268.0,268.34,329.63
268.34,268.9,220.0
268.34,268.9,293.66
268.34,268.9,146.83
268.34,268.9,329.63
268.9,269.45,220.0
268.9,269.45,146.83
268.9,269.45,293.66
268.9,269.45,329.63
269.48,270.17,146.83
269.48,269.94,293.66
269.48,270.08,220.0
